OSEBuildingID	%NaturalGas(kBtu)	%SteamUse(kBtu)	BuildingType	NumberofBuildings	NumberofFloors	PropertyGFATotal	ENERGYSTARScore	SourceEUI(kBtu/sf)	SiteEnergyUse(kBtu)	TotalGHGEmissions	GHGEmissionsIntensity	tranche_date	BuildingAge	groups_neighborhood	groups_PrimaryPropertyType	GFABuildingRate
701	0.25134479359859285	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.07592775953519844	-0.8950853157969445	-0.10717539173254208	0.003157284601469259	0.13369598354189552	0.2512727957505455	tranche_date2	38	Various	Commerce	5.19933758270342
702	0.3961880717208559	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.2668164568668407	-0.7144484853753013	-0.10272427140537534	-0.12349111428897167	0.08331707199537498	0.029150968523125403	tranche_date1	79	Various	Various	5.19933758270342
703	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	1.011784723900831	-5.199337582605575	2.1456609646295215	1.5820253191163203	0.8218073739282863	0.1512740750405371	tranche_date4	16	Various	Various	-1.3612593816048872
19755	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	-1.911031646931731	0.33519903503489346	-0.17014345365510009	-1.1139844213543575	-1.4605641138520744	-0.9528198349421093	tranche_date1	91	Various	Various	5.19933758270342
705	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.98686095717893	-0.6294444638217898	0.8130542376596124	0.7507694088509138	0.07190283601837959	-0.6983314427289391	tranche_date4	16	Various	Various	-1.4161430746549364
706	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.0709087727669069	-0.7945871296662126	1.2583056336310783	1.1904919012424875	0.4882080006589505	-0.33785701481395763	tranche_date4	8	Various	Various	-1.1614608253919987
707	0.15954329581702356	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.1555717808849009	1.371109957500586	-0.12566141672054967	0.5169601588487915	0.5492713195909121	-0.33785701481395763	tranche_date3	30	Various	Various	-1.546075434332458
708	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.2253566257226682	1.3200601884099117	-0.6294444638217898	0.660367479703957	1.0699385957863219	0.3788936223949111	-0.7673292672530864	tranche_date3	30	Various	Various	-1.2460263678995935
709	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	1.0806111033457455	0.5991120054133574	0.302895144152101	0.932626771767966	0.25089768159217896	-0.6325093385485111	tranche_date3	23	Various	Various	5.19933758270342
710	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.2463562182251369	1.9259692267525281	1.364532442395242	1.2928784210409434	0.5666951676857555	-0.43808778981833246	tranche_date4	16	Various	Various	-1.9718686626150115
711	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.9531176595518239	0.7274768893035481	-1.3274231757153443	-0.6409312537332778	-1.1844225650409839	-1.9945481417298532	tranche_date1	104	Various	Commerce	5.19933758270342
712	-5.199337582605575	1.5571510933579638	NonResidential	-5.199337582605575	1.0481072891215324	0.7020720914182553	-0.13858315006072774	0.018953834667398847	0.36518279714843177	0.02368550877971615	-0.4659063088716575	tranche_date1	98	Various	Various	-0.8721156060461164
713	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	1.0219592526715935	0.4380877898183322	0.282272108468976	0.6484126068540532	-0.029770397490909477	-0.906390009343536	tranche_date1	111	Various	Various	5.19933758270342
715	0.100464316888904	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.7370576816565353	0.8801879226323401	-0.06049724039710341	0.4185491866407646	0.4477085160685559	-0.002511654218540356	tranche_date1	106	Various	Various	5.19933758270342
716	0.17419682461451955	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.5027984480796834	1.0055558754164782	1.840266956762487	0.15380016151009954	0.24023626442246793	-0.05528448348247729	tranche_date1	106	Various	Commerce	5.19933758270342
717	-0.13345564605487184	-5.199337582605575	Nonresidential COS	-5.199337582605575	-0.25905710256854775	0.9147842216512616	-0.8950853157969445	0.1223807787873089	0.7848082337550999	0.5615355079654366	-0.03768369062099093	tranche_date3	31	Various	Commerce	5.19933758270342
718	-0.09823099490387707	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.7389845061595551	0.3511832148403354	0.9436059663310143	0.9454324322650641	0.7466283226915065	0.39969828217902925	tranche_date2	65	Various	Various	5.19933758270342
719	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.720405431189681	1.371109957500586	-1.6368720079855248	-0.8717353035654947	-1.3115374851146706	-1.9945481417298532	tranche_date2	56	Various	Commerce	5.19933758270342
720	1.4903953184791614	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.9291864811344812	1.597203104737417	-1.7048945753266462	-0.07594521951341869	0.43647379056353935	-0.21256877768109023	tranche_date2	65	Various	Commerce	5.19933758270342
722	-0.2620328209382438	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.6163138465827321	-1.653661089487924	0.11528844094709431	0.6116559896464909	0.2934687782305747	-0.08802133454534508	tranche_date2	65	Various	Commerce	5.19933758270342
723	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.48654985003165324	-0.8224485747698439	-0.31058537820377874	0.07026634623296811	-0.6841810516646768	-1.0481072891215328	tranche_date2	46	Various	Commerce	5.19933758270342
725	0.7144846276190433	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.39582963485932576	-0.13858315006072774	0.15116815899841976	0.4578975087190269	0.7364398327716558	0.777483191428476	tranche_date2	55	Various	Commerce	5.19933758270342
727	0.5106152902851262	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.19541395098991798	-0.13858315006072774	-0.7980358274390278	-0.3096430134467442	-0.01763737188956151	-0.012558588000631154	tranche_date1	88	Various	Commerce	5.19933758270342
728	1.236532332991879	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.25649049735676316	-1.5290481610899203	0.09782532647184401	0.4153591229979639	0.8257753915589082	1.0546069307307468	tranche_date1	85	Various	Commerce	5.19933758270342
729	0.20822965535849566	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.7312164990506578	0.910184056527656	-1.4660984171448677	-0.44882516234419995	-0.2877382685261328	-0.8014940428928019	tranche_date3	29	Various	Commerce	5.19933758270342
730	0.34294532001640643	-5.199337582605575	NonResidential	2.119264307529444	-0.25905710256854775	0.2914190405182229	-0.13858315006072774	0.8861636741039098	0.6568436263159902	0.7770597162848717	0.9931409247492611	tranche_date3	30	Various	Various	5.19933758270342
731	-5.199337582605575	-5.199337582605575	NonResidential	2.119264307529444	-0.25905710256854775	0.7057694818792964	-0.13858315006072774	-0.38883962075702416	0.24155543053378678	-0.5200264948772367	-1.1018173587244915	tranche_date1	86	Various	Various	-0.9500025531996094
732	-0.010884751273777948	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.8993406867684748	1.1110819741139206	0.9925579604887765	1.28207511265895	1.1697497033635345	0.7505794181100831	tranche_date2	46	North	Commerce	-1.151592855144727
734	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.5589895531761379	-1.9259692267525295	0.7082976215283692	0.40108324711933546	-0.3051042654480167	-0.6541331092077732	tranche_date4	15	Various	Various	-1.0671951289905681
735	1.2748909657002112	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.17980677061516798	-0.13858315006072774	-0.7497758429043817	-0.08809657225788474	0.3727071969742984	0.4905649228772367	tranche_date2	42	Various	Commerce	5.19933758270342
738	0.5480001363822644	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.9042045351979022	-0.13858315006072774	1.5169227354006152	1.5932784911488815	1.862182751198271	1.532400523678015	tranche_date4	10	North	Various	5.19933758270342
739	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	1.1281312982913252	0.514053725673514	0.9124818020997928	0.8355360423318112	0.15364330934274925	-0.8014940428928019	tranche_date4	8	Various	Various	-1.8261338965024692
740	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.4407597958833507	-1.1940333318123315	0.7496841512810706	0.5132289120476936	-0.20993237729653894	-0.41607556519554345	tranche_date4	16	Various	Various	-1.373034256348994
741	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.7183474532924715	-0.7606037360681944	0.6200669949187295	0.6569647214745299	-0.02452859128995986	-0.5169222700797945	tranche_date3	18	Various	Various	5.19933758270342
742	-0.10780132228596465	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.351857458757955	-0.13858315006072774	1.3664333575404841	1.4628890971895117	1.2377385719184082	0.15890021031921067	tranche_date4	8	Various	Various	-1.4652612000261156
743	0.8398628354743505	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.761541403221314	-0.13858315006072774	2.2579227127660015	1.7967888427014045	2.2556209757461048	2.193016200096455	tranche_date3	17	Various	Health	-0.9304575388152659
744	-0.45658137033028456	-5.199337582605575	NonResidential	-5.199337582605575	1.2253566257226682	1.2230163944250736	0.9488726805940233	0.29297785546080574	0.8126288042643172	0.2301535130212579	-0.906390009343536	tranche_date4	16	Various	Various	-1.4161430746549364
745	-0.16338121841147313	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.6662746602545574	0.8545766277826874	0.1728254565492337	0.391796943312768	0.18611533073107572	-0.22800895530513726	tranche_date2	42	Various	Various	-0.9730680870190342
748	0.18759149429379757	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.438539687683965	-0.13858315006072774	1.05512406481281	1.0356597029012098	1.0899493467450703	1.2039898142449301	tranche_date1	114	Various	Various	5.19933758270342
749	-0.198982590191847	-5.199337582605575	NonResidential	-5.199337582605575	1.321385838598872	0.9299768547570244	0.33519903503489346	0.6887597471970924	0.8721933601461459	0.5693363890320687	-0.05528448348247729	tranche_date2	41	Various	Various	-0.9275190880239428
750	-0.38685694755704525	-5.199337582605575	NonResidential	-5.199337582605575	1.2253566257226682	1.3033545094814405	0.7572538471400749	0.4889868995259927	1.2730304304706235	0.7048752659580826	-0.367257632424558	tranche_date2	63	Various	Various	5.19933758270342
751	-0.15377328402688406	-5.199337582605575	NonResidential	-5.199337582605575	1.7159437146034884	1.6044481521772709	0.8545766277826874	0.4997736464576173	1.3268083546033949	1.0500121835813458	-0.19461880183929783	tranche_date3	33	Various	Various	-1.279457902288991
752	-0.21119601080277967	1.7050394111679013	NonResidential	-5.199337582605575	1.5130753466158215	1.0290559030650999	0.7945871296662124	0.2409172678177038	0.9998414189717034	1.3013543414541395	0.7307532889540127	tranche_date2	53	Various	Various	5.19933758270342
753	-0.5448260768229303	-5.199337582605575	NonResidential	-5.199337582605575	2.196500880334908	1.750999472506623	1.749756610606143	2.898124064521253	5.19933758270342	2.809149602691945	1.438470502172995	tranche_date3	35	Various	Various	5.19933758270342
775	-0.35815689605621154	-5.199337582605575	NonResidential	-5.199337582605575	3.0701469282709657	5.19933758270342	0.8801879226323401	0.32808852599115823	2.907111025006748	2.064520194739734	-0.4799505929861971	tranche_date3	31	Various	Various	-0.9394084472095473
754	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.8512871307126821	1.6289877732327125	1.0568475648825926	0.16468959870116773	1.2352263101746983	0.5271179338790934	-0.8654833564602947	tranche_date3	35	Various	Various	-1.0876361648655821
755	-0.5448260768229303	1.7779685149463083	NonResidential	-5.199337582605575	1.8111948113809966	1.5669155295609312	0.38613215391828554	0.5485368071613093	1.4909335655398483	1.7027551249439647	0.5169222700797942	tranche_date1	91	Various	Health	-0.8147158291198116
756	-0.18188746723233562	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.45543872868510626	0.6951298207741817	1.1325937962520332	0.7774250258912393	0.5180742417940966	0.39969828217902925	tranche_date1	87	Various	Commerce	5.19933758270342
757	0.09142022712083772	-5.199337582605575	NonResidential	-5.199337582605575	1.2253566257226682	0.8408921571122145	1.2253566257226682	-0.0930652760088696	0.4554889144902032	0.5152790937721239	-0.032657274400025	tranche_date2	37	Various	Various	-2.49034415160454
758	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	2.2834825921454875	-0.13858315006072774	0.581412599257705	2.0707778676802877	1.2552889921053771	-0.6983314427289391	tranche_date3	17	Various	Various	5.19933758270342
759	1.5696581793965418	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.16523498909538123	-0.13858315006072774	-0.37282419171232095	0.2494451501598458	0.720018185057215	1.0092708424683936	tranche_date1	108	Various	Various	5.19933758270342
760	-5.199337582605575	2.0345292150682237	NonResidential	-5.199337582605575	1.4314384013851016	0.8500781400012187	1.597203104737417	-0.9019552386680901	0.2691983166406419	0.6493547512081074	0.11073858554842153	tranche_date1	108	Various	Various	5.19933758270342
761	-0.27438521083285544	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.478154673154455	-0.7144484853753013	0.2564606123622222	-0.06550133137404147	-0.4624596389469898	-0.7307532889540127	tranche_date1	76	Various	Commerce	5.19933758270342
762	-0.5575461914921302	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.44374513930102355	-1.0790596836778412	1.2398803694113896	0.7443167007340676	0.06828346665525063	-0.1512740750405371	tranche_date1	92	Various	Commerce	5.19933758270342
763	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.08549894835581855	-0.7606037360681944	0.3823025259573307	0.07816596346355649	-0.6721194314080642	-0.605133675458676	tranche_date1	107	Various	Various	5.19933758270342
764	-0.25662571659515837	-5.199337582605575	NonResidential	-5.199337582605575	2.129531251793575	1.8289549985621085	-1.0181277810188114	1.0131875907913515	1.79599902271351	1.4674085169607975	-0.002511654218540356	tranche_date2	46	Various	Various	5.19933758270342
765	-0.49014557225581423	2.189208291320518	NonResidential	-5.199337582605575	2.0792525472318393	1.1740153539865577	-0.6541331092077732	0.5642324487214252	1.2537323764676103	1.7971518424872754	1.0648348448300007	tranche_date1	87	Various	Various	-0.8037127071345993
766	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.6342593330344206	1.0879346335588898	-1.6247848191673462	1.304835661989251	1.3858693192228568	0.6433528617310569	-0.1512740750405371	tranche_date1	95	Various	Various	5.19933758270342
767	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.6342593330344206	1.3794028591151788	-1.3335092882649628	1.327344904406833	1.2889203310573256	0.5575461914921299	-0.5663699992432886	tranche_date3	18	Various	Various	-1.1614608253919987
768	-0.37864315776848	-5.199337582605575	NonResidential	-5.199337582605575	1.2253566257226682	0.7845212432239713	1.1110819741139206	-0.12868466295469017	0.3727195620391651	-0.14243474049192098	-0.6983314427289391	tranche_date1	106	Various	Various	5.19933758270342
769	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.10780371004591167	1.0055558754164782	-0.1628127986193655	-0.22946337001439804	-0.9138689269970576	-0.9890364862071737	tranche_date1	95	Various	Various	5.19933758270342
771	-5.199337582605575	1.7265496797617432	NonResidential	-5.199337582605575	1.7734612670109722	0.7691497106455546	0.551687720243482	0.5064004058710049	0.6402603038872211	0.7789311541919675	0.44362375346125116	tranche_date1	105	Various	Various	5.19933758270342
772	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	2.5114377777532724	2.5208643874648713	1.371109957500586	-0.1954419422978983	1.8371607061890078	1.1013263785362102	-1.2043433090502509	tranche_date3	35	Various	Various	-0.9342491743407869
776	-0.3169344424232421	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.0849337278723454	-1.5707855701965032	1.1707836368254372	0.804966043844932	0.3837316580756743	-0.45195332837796953	tranche_date3	28	Various	Health	-2.1620937964753195
777	-0.17206248775922775	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.24137088318400876	-0.13858315006072774	-1.5336654843996727	-1.2577217544500503	-1.1432485714688054	-1.4600054461545806	tranche_date1	100	Central	Various	5.19933758270342
778	-0.4663465541794844	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.5907659458273959	0.7945871296662124	0.15365556351413223	0.30271392873684544	-0.36803478070017887	-0.7307532889540127	tranche_date1	106	Various	Various	-0.8878159357820047
779	-5.199337582605575	1.751227103982554	NonResidential	-5.199337582605575	1.371109957500586	1.1850213307995263	0.6634943012767216	0.5832628410789288	1.2166591564187428	1.3862866242138763	0.5811754014871102	tranche_date2	45	Various	Various	5.19933758270342
780	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.321385838598872	1.7757965830687907	1.482239600357139	-0.13858315006072788	1.1056625670930849	0.4234287036527724	-1.2043433090502509	tranche_date3	18	Various	Various	-1.236739148839926
782	0.8851280018439179	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.2295982959378047	-0.13858315006072774	-1.1090254020043957	-0.4271460342694215	0.04194998362109534	0.012558588000630875	tranche_date1	77	Various	Various	5.19933758270342
783	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.2726751481412651	-1.2469254072212976	0.7894139510588896	0.34420178461930334	-0.38820659144175057	-0.42705581122103314	tranche_date1	109	Various	Various	5.19933758270342
784	0.8130091558313931	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.3942357005888769	0.7945871296662124	-0.953721903891423	-0.0862646788502393	0.27431318223608514	0.10063567064126912	tranche_date2	56	Various	Commerce	5.19933758270342
785	-0.22015121054400422	-5.199337582605575	Nonresidential COS	-5.199337582605575	0.5693210610934747	0.6305241292742408	-0.13858315006072774	1.4459681398119466	1.1549738818528403	0.8308786508773185	0.6091342995185643	tranche_date1	72	Various	Various	5.19933758270342
786	-0.13865918245311673	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.31927418708854627	-0.13858315006072774	0.8142272770465447	0.5989002132589606	0.39318650128111293	0.3737224491041348	tranche_date3	31	Various	Various	5.19933758270342
787	0.826890209989973	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.7584571549775393	-0.13858315006072774	-0.9408120438693057	0.20829508597834043	0.5307875168417159	0.07290242082136877	tranche_date2	64	Various	Commerce	5.19933758270342
791	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.8982875007187231	-0.13858315006072774	-0.002511654218540356	0.6297337142918543	-0.050113509054323865	-0.7307532889540127	tranche_date2	46	Various	Various	5.19933758270342
792	0.3346698398721816	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.573028241505975	1.371109957500586	0.08305684942952928	0.5899603138664454	0.7256701343122584	0.5342242798527256	tranche_date2	66	Various	Various	5.19933758270342
793	-0.38883375542281545	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.9624254588200636	0.37263672242024715	0.12657964108750352	0.6541711400685639	0.13931090591021708	-0.605133675458676	tranche_date2	43	Various	Various	5.19933758270342
794	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.7571820006359875	-1.6839860293406317	-0.34584538129569387	-0.23817005555411208	-0.9239172766465878	-1.6154539510840367	tranche_date2	50	Various	Commerce	5.19933758270342
796	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.2136003121083112	1.2253566257226682	0.0075350260349673305	0.9609611736489813	0.29245143223299186	-0.7673292672530864	tranche_date2	41	Various	Various	5.19933758270342
797	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.37636794400448714	5.19933758270342	-2.7417389740911093	-2.2825467846019016	-2.3445338929966226	-5.199337582605575	tranche_date2	47	Various	Commerce	5.19933758270342
798	0.7441149492346768	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.1637454670015729	-1.2360691371847141	0.28293168372518235	0.3424437197056717	0.6385270427634682	0.8764940252602996	tranche_date2	47	Various	Commerce	5.19933758270342
799	0.8917596551460569	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.15367490014393737	-1.20954663539958	-0.44362375346125144	0.03251454234418003	0.3875288432170817	0.5342242798527256	tranche_date2	37	Various	Commerce	5.19933758270342
800	0.19285165504012097	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.6572770517836173	0.7274768893035481	0.4577560062575339	0.6997493021627439	0.7556524718254425	0.49270944848480946	tranche_date3	24	Various	Commerce	5.19933758270342
801	-0.17425961036174248	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	1.5619901938066167	-0.13858315006072774	1.1632400984364732	0.8399392018671148	0.5691505050726238	-0.7307532889540127	tranche_date4	14	North	Various	-2.635985265976267
802	0.468191713460828	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.07802116153188965	-0.7606037360681944	1.8921841232782555	0.7109346105439784	0.8938329170449832	1.3095850250163734	tranche_date2	53	Various	Commerce	5.19933758270342
803	-0.4613262205029022	-5.199337582605575	NonResidential	-5.199337582605575	0.23058751152675497	0.49271776966274383	-5.199337582605575	2.142398440788202	1.8351365894559803	0.7727181373533512	0.6823937923302558	tranche_date1	87	Various	Various	5.19933758270342
804	-0.38609298737167763	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.404568149251712	-0.13858315006072774	-0.2923268178026753	0.9768885902897563	0.454734275116968	-0.7307532889540127	tranche_date4	16	North	Various	-0.8050692308321097
805	0.7361239978515951	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	1.702839948127227	-1.0181277810188114	-0.7053289156866092	1.2077455304826155	1.5296428038304948	0.1792830812058278	tranche_date3	30	Various	Commerce	5.19933758270342
806	0.4129417652610701	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.39519078539389463	-0.13858315006072774	-1.2809495995382778	-0.7460458210670489	-0.42331353405328587	-0.5871332344870732	tranche_date1	114	Various	Various	5.19933758270342
807	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	1.2251149426125982	0.5991120054133574	0.6421689540925705	0.9060497682983865	0.2212975824519338	-0.906390009343536	tranche_date4	8	Various	Various	-1.7174641185354167
809	-0.1599521848026894	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.596922363756194	0.7945871296662124	0.2554462204999068	0.48783726360174606	0.2851856722773196	-0.08045957870373127	tranche_date1	116	Various	Various	-0.94094679947994
811	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	1.0617933696115713	-0.7606037360681944	-0.9687592340533763	0.18430927757295507	-0.5601693192282993	-1.5537650044440465	tranche_date1	70	Various	Commerce	5.19933758270342
812	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.31434438915087876	-0.13858315006072774	-1.6990993901979319	-1.3519209805814572	-1.6132838699624743	-1.9945481417298532	tranche_date1	99	Various	Commerce	5.19933758270342
813	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	1.0358016347411652	1.749756610606143	-2.4317314324474215	-1.3631164452077253	-1.6172272197767792	-2.6513937878580918	tranche_date2	50	Various	Commerce	5.19933758270342
814	-0.37053249787059545	-5.199337582605575	NonResidential	-5.199337582605575	1.4314384013851016	1.6185056831146456	0.910184056527656	0.23745485542385053	0.9962069518730401	0.4992182282584525	-0.906390009343536	tranche_date3	22	Various	Various	5.19933758270342
815	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	1.7734612670109722	1.7050353701352887	1.1110819741139206	0.0917965430554593	1.1095913580224126	0.4302212679777926	-1.1018173587244915	tranche_date4	7	Various	Various	-1.373034256348994
817	-0.05605239011217592	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.785205494313731	-0.6294444638217898	0.4997736464576173	0.4090517862850813	0.32467562100812203	-0.19461880183929783	tranche_date4	7	North	Various	-1.8484492999532804
819	0.11580922254518555	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.5754522582128325	-0.13858315006072774	0.15669849827357213	0.507302731225854	0.5226418989786201	0.23316760182844662	tranche_date2	60	North	Commerce	5.19933758270342
821	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	-0.25905710256854775	0.7966940107152312	-0.9647514098319633	-0.819978639619015	0.09921193640001445	-0.6420088927383673	-1.3775681073731052	tranche_date2	50	Various	Commerce	5.19933758270342
861	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.3100359613118275	0.4380877898183322	0.39700353837211577	0.9218590595079953	0.24331076610392136	-1.0223543325190727	tranche_date4	13	Various	Health	-1.7088947392457805
822	0.43819190278948605	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.24435166824730695	1.0568475648825926	-1.362910645822519	-0.8349910738043146	-0.4712570353702209	-0.4799505929861971	tranche_date2	38	Various	Commerce	5.19933758270342
829	1.2406748276357842	-5.199337582605575	NonResidential	2.119264307529444	0.5693210610934747	0.277050793968879	-0.13858315006072774	-0.5140623681852811	0.9815470738433802	1.418249825742223	1.7912967137666227	tranche_date1	88	Various	Various	5.19933758270342
830	-0.45747408976623566	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.44264187251091	-0.13858315006072774	0.44362375346125116	0.001375178433614678	-0.6480030683686305	-0.9528198349421093	tranche_date4	12	Various	Various	-1.234858644933043
831	-0.31715011141634974	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	1.3679639908386825	-0.7144484853753013	0.9547383390136882	1.070115489486873	0.6475480544111895	-0.4659063088716575	tranche_date3	26	Various	Health	-2.2117971189663637
832	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.5467502867093393	-1.4822396003571403	1.0443033531365729	0.7407744637736138	0.06422890490499344	-0.27467344534696697	tranche_date3	29	North	Various	5.19933758270342
837	-0.21800862440228866	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.5143575455677571	0.910184056527656	-1.383952829891875	-0.716504645310712	-0.8735018623407307	-1.3775681073731052	tranche_date4	12	Various	Commerce	-0.8117843025390794
839	1.0000895807036267	-5.199337582605575	NonResidential	-5.199337582605575	1.0481072891215324	0.9348772018993264	-1.2804105042442455	0.9433230783088844	1.0971148714552448	1.5207280625944102	1.0835186212446835	tranche_date4	13	Various	Various	-1.3514121611291834
841	0.01535148154560318	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.8986861539749539	-0.13858315006072774	1.2943771756475406	1.388729361795142	1.2928242897670488	0.8988407803955765	tranche_date3	17	Various	Various	5.19933758270342
843	0.6805320844591165	-5.199337582605575	NonResidential	-5.199337582605575	0.8224485747698438	0.7307522167416843	-1.7734612670109726	0.6704729987030347	0.8860573403506646	1.1356700114681124	0.9547600286994353	tranche_date4	8	Various	Various	-0.9849486421130663
845	-5.199337582605575	-5.199337582605575	NonResidential	-5.199337582605575	0.5693210610934747	0.8490196427871242	0.7945871296662124	-1.7557621341754357	-0.7913940833192026	-1.276884861322578	-1.9945481417298532	tranche_date3	28	Various	Commerce	5.19933758270342
847	0.12316708787943616	-5.199337582605575	NonResidential	-5.199337582605575	-5.199337582605575	0.36436896246517536	-5.199337582605575	1.602720018743452	1.136109642122178	1.1461854608575277	1.3540691044727304	tranche_date2	46	Various	Commerce	5.19933758270342
